competition_id;competition_name;country;season;season_label;fixture_id;date;round;team_id;team_name;home_away;opponent_id;opponent_name;opponent_logo;goals_for;goals_against;score;result;recency_order
140;La Liga;Spain;2023;2023-2024;1038312;2024-05-19T17:00:00+00:00;Regular Season - 37;531;Athletic Club;home;536;Sevilla;https://media.api-sports.io/football/teams/536.png;2;0;2-0;V;2
140;La Liga;Spain;2023;2023-2024;1038305;2024-05-15T20:00:00+00:00;Regular Season - 36;531;Athletic Club;away;538;Celta Vigo;https://media.api-sports.io/football/teams/538.png;1;2;1-2;D;3
140;La Liga;Spain;2023;2023-2024;1038292;2024-05-11T19:00:00+00:00;Regular Season - 35;531;Athletic Club;home;727;Osasuna;https://media.api-sports.io/football/teams/727.png;2;2;2-2;N;4
140;La Liga;Spain;2023;2023-2024;1038284;2024-05-03T19:00:00+00:00;Regular Season - 34;531;Athletic Club;away;546;Getafe;https://media.api-sports.io/football/teams/546.png;2;0;2-0;V;5
140;La Liga;Spain;2023;2023-2024;1038323;2024-05-26T14:15:00+00:00;Regular Season - 38;532;Valencia;away;538;Celta Vigo;https://media.api-sports.io/football/teams/538.png;2;2;2-2;N;1
140;La Liga;Spain;2023;2023-2024;1038320;2024-05-19T17:00:00+00:00;Regular Season - 37;532;Valencia;home;547;Girona;https://media.api-sports.io/football/teams/547.png;1;3;1-3;D;2
140;La Liga;Spain;2023;2023-2024;1038304;2024-05-16T20:00:00+00:00;Regular Season - 36;532;Valencia;away;548;Real Sociedad;https://media.api-sports.io/football/teams/548.png;0;1;0-1;D;3
140;La Liga;Spain;2023;2023-2024;1038299;2024-05-12T16:30:00+00:00;Regular Season - 35;532;Valencia;home;728;Rayo Vallecano;https://media.api-sports.io/football/teams/728.png;0;0;0-0;N;4
140;La Liga;Spain;2023;2023-2024;1038291;2024-05-05T16:30:00+00:00;Regular Season - 34;532;Valencia;home;542;Alaves;https://media.api-sports.io/football/teams/542.png;0;1;0-1;D;5
140;La Liga;Spain;2023;2023-2024;1038326;2024-05-25T12:00:00+00:00;Regular Season - 38;533;Villarreal;away;727;Osasuna;https://media.api-sports.io/football/teams/727.png;1;1;1-1;N;1
140;La Liga;Spain;2023;2023-2024;1038321;2024-05-19T17:00:00+00:00;Regular Season - 37;533;Villarreal;home;541;Real Madrid;https://media.api-sports.io/football/teams/541.png;4;4;4-4;N;2
140;La Liga;Spain;2023;2023-2024;1038303;2024-05-14T20:00:00+00:00;Regular Season - 36;533;Villarreal;away;547;Girona;https://media.api-sports.io/football/teams/547.png;1;0;1-0;V;3
140;La Liga;Spain;2023;2023-2024;1038300;2024-05-11T14:15:00+00:00;Regular Season - 35;533;Villarreal;home;536;Sevilla;https://media.api-sports.io/football/teams/536.png;3;2;3-2;V;4
140;La Liga;Spain;2023;2023-2024;1038282;2024-05-05T14:15:00+00:00;Regular Season - 34;533;Villarreal;away;538;Celta Vigo;https://media.api-sports.io/football/teams/538.png;2;3;2-3;D;5
140;La Liga;Spain;2023;2023-2024;1038331;2024-05-26T14:15:00+00:00;Regular Season - 38;534;Las Palmas;home;542;Alaves;https://media.api-sports.io/football/teams/542.png;1;1;1-1;N;1
140;La Liga;Spain;2023;2023-2024;1038316;2024-05-19T17:00:00+00:00;Regular Season - 37;534;Las Palmas;away;724;Cadiz;https://media.api-sports.io/football/teams/724.png;0;0;0-0;N;2
140;La Liga;Spain;2023;2023-2024;1038307;2024-05-16T17:30:00+00:00;Regular Season - 36;534;Las Palmas;home;543;Real Betis;https://media.api-sports.io/football/teams/543.png;2;2;2-2;N;3
140;La Liga;Spain;2023;2023-2024;1038301;2024-05-11T12:00:00+00:00;Regular Season - 35;534;Las Palmas;away;798;Mallorca;https://media.api-sports.io/football/teams/798.png;0;1;0-1;D;4
140;La Liga;Spain;2023;2023-2024;1038290;2024-05-04T12:00:00+00:00;Regular Season - 34;534;Las Palmas;away;548;Real Sociedad;https://media.api-sports.io/football/teams/548.png;0;2;0-2;D;5
140;La Liga;Spain;2023;2023-2024;1038329;2024-05-26T19:00:00+00:00;Regular Season - 38;536;Sevilla;home;529;Barcelona;https://media.api-sports.io/football/teams/529.png;1;2;1-2;D;1
140;La Liga;Spain;2023;2023-2024;1038312;2024-05-19T17:00:00+00:00;Regular Season - 37;536;Sevilla;away;531;Athletic Club;https://media.api-sports.io/football/teams/531.png;0;2;0-2;D;2
140;La Liga;Spain;2023;2023-2024;1038308;2024-05-15T17:30:00+00:00;Regular Season - 36;536;Sevilla;home;724;Cadiz;https://media.api-sports.io/football/teams/724.png;0;1;0-1;D;3
140;La Liga;Spain;2023;2023-2024;1038300;2024-05-11T14:15:00+00:00;Regular Season - 35;536;Sevilla;away;533;Villarreal;https://media.api-sports.io/football/teams/533.png;2;3;2-3;D;4
140;La Liga;Spain;2023;2023-2024;1038289;2024-05-05T19:00:00+00:00;Regular Season - 34;536;Sevilla;home;715;Granada CF;https://media.api-sports.io/football/teams/715.png;3;0;3-0;V;5
140;La Liga;Spain;2023;2023-2024;1038323;2024-05-26T14:15:00+00:00;Regular Season - 38;538;Celta Vigo;home;532;Valencia;https://media.api-sports.io/football/teams/532.png;2;2;2-2;N;1
140;La Liga;Spain;2023;2023-2024;1038319;2024-05-19T17:00:00+00:00;Regular Season - 37;538;Celta Vigo;away;715;Granada CF;https://media.api-sports.io/football/teams/715.png;2;1;2-1;V;2
140;La Liga;Spain;2023;2023-2024;1038305;2024-05-15T20:00:00+00:00;Regular Season - 36;538;Celta Vigo;home;531;Athletic Club;https://media.api-sports.io/football/teams/531.png;2;1;2-1;V;3
140;La Liga;Spain;2023;2023-2024;1038293;2024-05-12T14:15:00+00:00;Regular Season - 35;538;Celta Vigo;away;530;Atletico Madrid;https://media.api-sports.io/football/teams/530.png;0;1;0-1;D;4
140;La Liga;Spain;2023;2023-2024;1038282;2024-05-05T14:15:00+00:00;Regular Season - 34;538;Celta Vigo;home;533;Villarreal;https://media.api-sports.io/football/teams/533.png;3;2;3-2;V;5
140;La Liga;Spain;2023;2023-2024;1038330;2024-05-25T19:00:00+00:00;Regular Season - 38;541;Real Madrid;home;543;Real Betis;https://media.api-sports.io/football/teams/543.png;0;0;0-0;N;1
140;La Liga;Spain;2023;2023-2024;1038321;2024-05-19T17:00:00+00:00;Regular Season - 37;541;Real Madrid;away;533;Villarreal;https://media.api-sports.io/football/teams/533.png;4;4;4-4;N;2
140;La Liga;Spain;2023;2023-2024;1038311;2024-05-14T19:30:00+00:00;Regular Season - 36;541;Real Madrid;home;542;Alaves;https://media.api-sports.io/football/teams/542.png;5;0;5-0;V;3
140;La Liga;Spain;2023;2023-2024;1038296;2024-05-11T16:30:00+00:00;Regular Season - 35;541;Real Madrid;away;715;Granada CF;https://media.api-sports.io/football/teams/715.png;4;0;4-0;V;4
140;La Liga;Spain;2023;2023-2024;1038288;2024-05-04T14:15:00+00:00;Regular Season - 34;541;Real Madrid;home;724;Cadiz;https://media.api-sports.io/football/teams/724.png;3;0;3-0;V;5
140;La Liga;Spain;2023;2023-2024;1038331;2024-05-26T14:15:00+00:00;Regular Season - 38;542;Alaves;away;534;Las Palmas;https://media.api-sports.io/football/teams/534.png;1;1;1-1;N;1
140;La Liga;Spain;2023;2023-2024;1038317;2024-05-18T19:00:00+00:00;Regular Season - 37;542;Alaves;home;546;Getafe;https://media.api-sports.io/football/teams/546.png;1;0;1-0;V;2
140;La Liga;Spain;2023;2023-2024;1038311;2024-05-14T19:30:00+00:00;Regular Season - 36;542;Alaves;away;541;Real Madrid;https://media.api-sports.io/football/teams/541.png;0;5;0-5;D;3
140;La Liga;Spain;2023;2023-2024;1038297;2024-05-10T19:00:00+00:00;Regular Season - 35;542;Alaves;home;547;Girona;https://media.api-sports.io/football/teams/547.png;2;2;2-2;N;4
140;La Liga;Spain;2023;2023-2024;1038291;2024-05-05T16:30:00+00:00;Regular Season - 34;542;Alaves;away;532;Valencia;https://media.api-sports.io/football/teams/532.png;1;0;1-0;V;5
140;La Liga;Spain;2023;2023-2024;1038330;2024-05-25T19:00:00+00:00;Regular Season - 38;543;Real Betis;away;541;Real Madrid;https://media.api-sports.io/football/teams/541.png;0;0;0-0;N;1
140;La Liga;Spain;2023;2023-2024;1038315;2024-05-19T17:00:00+00:00;Regular Season - 37;543;Real Betis;home;548;Real Sociedad;https://media.api-sports.io/football/teams/548.png;0;2;0-2;D;2
140;La Liga;Spain;2023;2023-2024;1038307;2024-05-16T17:30:00+00:00;Regular Season - 36;543;Real Betis;away;534;Las Palmas;https://media.api-sports.io/football/teams/534.png;2;2;2-2;N;3
140;La Liga;Spain;2023;2023-2024;1038298;2024-05-12T19:00:00+00:00;Regular Season - 35;543;Real Betis;home;723;Almeria;https://media.api-sports.io/football/teams/723.png;3;2;3-2;V;4
140;La Liga;Spain;2023;2023-2024;1038287;2024-05-05T12:00:00+00:00;Regular Season - 34;543;Real Betis;away;727;Osasuna;https://media.api-sports.io/football/teams/727.png;2;0;2-0;V;5
140;La Liga;Spain;2023;2023-2024;1038324;2024-05-26T12:00:00+00:00;Regular Season - 38;546;Getafe;home;798;Mallorca;https://media.api-sports.io/football/teams/798.png;1;2;1-2;D;1
140;La Liga;Spain;2023;2023-2024;1038317;2024-05-18T19:00:00+00:00;Regular Season - 37;546;Getafe;away;542;Alaves;https://media.api-sports.io/football/teams/542.png;0;1;0-1;D;2
140;La Liga;Spain;2023;2023-2024;1038306;2024-05-15T20:00:00+00:00;Regular Season - 36;546;Getafe;home;530;Atletico Madrid;https://media.api-sports.io/football/teams/530.png;0;3;0-3;D;3
140;La Liga;Spain;2023;2023-2024;1038295;2024-05-12T12:00:00+00:00;Regular Season - 35;546;Getafe;away;724;Cadiz;https://media.api-sports.io/football/teams/724.png;0;1;0-1;D;4
140;La Liga;Spain;2023;2023-2024;1038284;2024-05-03T19:00:00+00:00;Regular Season - 34;546;Getafe;home;531;Athletic Club;https://media.api-sports.io/football/teams/531.png;0;2;0-2;D;5
140;La Liga;Spain;2023;2023-2024;1038325;2024-05-24T19:00:00+00:00;Regular Season - 38;547;Girona;home;715;Granada CF;https://media.api-sports.io/football/teams/715.png;7;0;7-0;V;1
140;La Liga;Spain;2023;2023-2024;1038320;2024-05-19T17:00:00+00:00;Regular Season - 37;547;Girona;away;532;Valencia;https://media.api-sports.io/football/teams/532.png;3;1;3-1;V;2
140;La Liga;Spain;2023;2023-2024;1038303;2024-05-14T20:00:00+00:00;Regular Season - 36;547;Girona;home;533;Villarreal;https://media.api-sports.io/football/teams/533.png;0;1;0-1;D;3
140;La Liga;Spain;2023;2023-2024;1038297;2024-05-10T19:00:00+00:00;Regular Season - 35;547;Girona;away;542;Alaves;https://media.api-sports.io/football/teams/542.png;2;2;2-2;N;4
140;La Liga;Spain;2023;2023-2024;1038286;2024-05-04T16:30:00+00:00;Regular Season - 34;547;Girona;home;529;Barcelona;https://media.api-sports.io/football/teams/529.png;4;2;4-2;V;5
140;La Liga;Spain;2023;2023-2024;1038328;2024-05-25T14:15:00+00:00;Regular Season - 38;548;Real Sociedad;home;530;Atletico Madrid;https://media.api-sports.io/football/teams/530.png;0;2;0-2;D;1
140;La Liga;Spain;2023;2023-2024;1038315;2024-05-19T17:00:00+00:00;Regular Season - 37;548;Real Sociedad;away;543;Real Betis;https://media.api-sports.io/football/teams/543.png;2;0;2-0;V;2
140;La Liga;Spain;2023;2023-2024;1038304;2024-05-16T20:00:00+00:00;Regular Season - 36;548;Real Sociedad;home;532;Valencia;https://media.api-sports.io/football/teams/532.png;1;0;1-0;V;3
140;La Liga;Spain;2023;2023-2024;1038294;2024-05-13T19:00:00+00:00;Regular Season - 35;548;Real Sociedad;away;529;Barcelona;https://media.api-sports.io/football/teams/529.png;0;2;0-2;D;4
140;La Liga;Spain;2023;2023-2024;1038290;2024-05-04T12:00:00+00:00;Regular Season - 34;548;Real Sociedad;home;534;Las Palmas;https://media.api-sports.io/football/teams/534.png;2;0;2-0;V;5
140;La Liga;Spain;2023;2023-2024;1038325;2024-05-24T19:00:00+00:00;Regular Season - 38;715;Granada CF;away;547;Girona;https://media.api-sports.io/football/teams/547.png;0;7;0-7;D;1
140;La Liga;Spain;2023;2023-2024;1038319;2024-05-19T17:00:00+00:00;Regular Season - 37;715;Granada CF;home;538;Celta Vigo;https://media.api-sports.io/football/teams/538.png;1;2;1-2;D;2
140;La Liga;Spain;2023;2023-2024;1038310;2024-05-15T17:30:00+00:00;Regular Season - 36;715;Granada CF;away;728;Rayo Vallecano;https://media.api-sports.io/football/teams/728.png;1;2;1-2;D;3
140;La Liga;Spain;2023;2023-2024;1038296;2024-05-11T16:30:00+00:00;Regular Season - 35;715;Granada CF;home;541;Real Madrid;https://media.api-sports.io/football/teams/541.png;0;4;0-4;D;4
140;La Liga;Spain;2023;2023-2024;1038289;2024-05-05T19:00:00+00:00;Regular Season - 34;715;Granada CF;away;536;Sevilla;https://media.api-sports.io/football/teams/536.png;0;3;0-3;D;5
140;La Liga;Spain;2023;2023-2024;1038322;2024-05-25T16:30:00+00:00;Regular Season - 38;723;Almeria;home;724;Cadiz;https://media.api-sports.io/football/teams/724.png;6;1;6-1;V;1
140;La Liga;Spain;2023;2023-2024;1038318;2024-05-19T17:00:00+00:00;Regular Season - 37;723;Almeria;away;798;Mallorca;https://media.api-sports.io/football/teams/798.png;2;2;2-2;N;2
140;La Liga;Spain;2023;2023-2024;1038302;2024-05-16T19:30:00+00:00;Regular Season - 36;723;Almeria;home;529;Barcelona;https://media.api-sports.io/football/teams/529.png;0;2;0-2;D;3
140;La Liga;Spain;2023;2023-2024;1038298;2024-05-12T19:00:00+00:00;Regular Season - 35;723;Almeria;away;543;Real Betis;https://media.api-sports.io/football/teams/543.png;2;3;2-3;D;4
140;La Liga;Spain;2023;2023-2024;1038283;2024-05-05T19:00:00+00:00;Regular Season - 34;723;Almeria;away;728;Rayo Vallecano;https://media.api-sports.io/football/teams/728.png;1;0;1-0;V;5
140;La Liga;Spain;2023;2023-2024;1038322;2024-05-25T16:30:00+00:00;Regular Season - 38;724;Cadiz;away;723;Almeria;https://media.api-sports.io/football/teams/723.png;1;6;1-6;D;1
140;La Liga;Spain;2023;2023-2024;1038316;2024-05-19T17:00:00+00:00;Regular Season - 37;724;Cadiz;home;534;Las Palmas;https://media.api-sports.io/football/teams/534.png;0;0;0-0;N;2
140;La Liga;Spain;2023;2023-2024;1038308;2024-05-15T17:30:00+00:00;Regular Season - 36;724;Cadiz;away;536;Sevilla;https://media.api-sports.io/football/teams/536.png;1;0;1-0;V;3
140;La Liga;Spain;2023;2023-2024;1038295;2024-05-12T12:00:00+00:00;Regular Season - 35;724;Cadiz;home;546;Getafe;https://media.api-sports.io/football/teams/546.png;1;0;1-0;V;4
140;La Liga;Spain;2023;2023-2024;1038288;2024-05-04T14:15:00+00:00;Regular Season - 34;724;Cadiz;away;541;Real Madrid;https://media.api-sports.io/football/teams/541.png;0;3;0-3;D;5
140;La Liga;Spain;2023;2023-2024;1038326;2024-05-25T12:00:00+00:00;Regular Season - 38;727;Osasuna;home;533;Villarreal;https://media.api-sports.io/football/teams/533.png;1;1;1-1;N;1
140;La Liga;Spain;2023;2023-2024;1038313;2024-05-19T17:00:00+00:00;Regular Season - 37;727;Osasuna;away;530;Atletico Madrid;https://media.api-sports.io/football/teams/530.png;4;1;4-1;V;2
140;La Liga;Spain;2023;2023-2024;1038309;2024-05-14T17:30:00+00:00;Regular Season - 36;727;Osasuna;home;798;Mallorca;https://media.api-sports.io/football/teams/798.png;1;1;1-1;N;3
140;La Liga;Spain;2023;2023-2024;1038292;2024-05-11T19:00:00+00:00;Regular Season - 35;727;Osasuna;away;531;Athletic Club;https://media.api-sports.io/football/teams/531.png;2;2;2-2;N;4
140;La Liga;Spain;2023;2023-2024;1038287;2024-05-05T12:00:00+00:00;Regular Season - 34;727;Osasuna;home;543;Real Betis;https://media.api-sports.io/football/teams/543.png;0;2;0-2;D;5
140;La Liga;Spain;2023;2023-2024;1038327;2024-05-25T16:30:00+00:00;Regular Season - 38;728;Rayo Vallecano;home;531;Athletic Club;https://media.api-sports.io/football/teams/531.png;0;1;0-1;D;1
140;La Liga;Spain;2023;2023-2024;1038314;2024-05-19T17:00:00+00:00;Regular Season - 37;728;Rayo Vallecano;away;529;Barcelona;https://media.api-sports.io/football/teams/529.png;0;3;0-3;D;2
140;La Liga;Spain;2023;2023-2024;1038310;2024-05-15T17:30:00+00:00;Regular Season - 36;728;Rayo Vallecano;home;715;Granada CF;https://media.api-sports.io/football/teams/715.png;2;1;2-1;V;3
140;La Liga;Spain;2023;2023-2024;1038299;2024-05-12T16:30:00+00:00;Regular Season - 35;728;Rayo Vallecano;away;532;Valencia;https://media.api-sports.io/football/teams/532.png;0;0;0-0;N;4
140;La Liga;Spain;2023;2023-2024;1038283;2024-05-05T19:00:00+00:00;Regular Season - 34;728;Rayo Vallecano;home;723;Almeria;https://media.api-sports.io/football/teams/723.png;0;1;0-1;D;5
140;La Liga;Spain;2023;2023-2024;1038324;2024-05-26T12:00:00+00:00;Regular Season - 38;798;Mallorca;away;546;Getafe;https://media.api-sports.io/football/teams/546.png;2;1;2-1;V;1
140;La Liga;Spain;2023;2023-2024;1038318;2024-05-19T17:00:00+00:00;Regular Season - 37;798;Mallorca;home;723;Almeria;https://media.api-sports.io/football/teams/723.png;2;2;2-2;N;2
140;La Liga;Spain;2023;2023-2024;1038309;2024-05-14T17:30:00+00:00;Regular Season - 36;798;Mallorca;away;727;Osasuna;https://media.api-sports.io/football/teams/727.png;1;1;1-1;N;3
140;La Liga;Spain;2023;2023-2024;1038301;2024-05-11T12:00:00+00:00;Regular Season - 35;798;Mallorca;home;534;Las Palmas;https://media.api-sports.io/football/teams/534.png;1;0;1-0;V;4
140;La Liga;Spain;2023;2023-2024;1038285;2024-05-04T19:00:00+00:00;Regular Season - 34;798;Mallorca;home;530;Atletico Madrid;https://media.api-sports.io/football/teams/530.png;0;1;0-1;D;5
140;La Liga;Spain;2024;2024-2025;1208827;2025-05-25T19:00:00+00:00;Regular Season - 38;529;Barcelona;away;531;Athletic Club;https://media.api-sports.io/football/teams/531.png;3;0;3-0;V;1
140;La Liga;Spain;2024;2024-2025;1208819;2025-05-18T17:00:00+00:00;Regular Season - 37;529;Barcelona;home;533;Villarreal;https://media.api-sports.io/football/teams/533.png;2;3;2-3;D;2
140;La Liga;Spain;2024;2024-2025;1212945;2025-05-15T19:30:00+00:00;Regular Season - 36;529;Barcelona;away;540;Espanyol;https://media.api-sports.io/football/teams/540.png;2;0;2-0;V;3
140;La Liga;Spain;2024;2024-2025;1208801;2025-05-11T14:15:00+00:00;Regular Season - 35;529;Barcelona;home;541;Real Madrid;https://media.api-sports.io/football/teams/541.png;4;3;4-3;V;4
140;La Liga;Spain;2024;2024-2025;1208795;2025-05-03T19:00:00+00:00;Regular Season - 34;529;Barcelona;away;720;Valladolid;https://media.api-sports.io/football/teams/720.png;2;1;2-1;V;5
140;La Liga;Spain;2024;2024-2025;1208832;2025-05-25T12:00:00+00:00;Regular Season - 38;530;Atletico Madrid;away;547;Girona;https://media.api-sports.io/football/teams/547.png;4;0;4-0;V;1
140;La Liga;Spain;2024;2024-2025;1208818;2025-05-18T17:00:00+00:00;Regular Season - 37;530;Atletico Madrid;home;543;Real Betis;https://media.api-sports.io/football/teams/543.png;4;1;4-1;V;2
140;La Liga;Spain;2024;2024-2025;1208811;2025-05-15T17:00:00+00:00;Regular Season - 36;530;Atletico Madrid;away;727;Osasuna;https://media.api-sports.io/football/teams/727.png;0;2;0-2;D;3
140;La Liga;Spain;2024;2024-2025;1208800;2025-05-10T19:00:00+00:00;Regular Season - 35;530;Atletico Madrid;home;548;Real Sociedad;https://media.api-sports.io/football/teams/548.png;4;0;4-0;V;4
140;La Liga;Spain;2024;2024-2025;1208793;2025-05-03T12:00:00+00:00;Regular Season - 34;530;Atletico Madrid;away;542;Alaves;https://media.api-sports.io/football/teams/542.png;0;0;0-0;N;5
140;La Liga;Spain;2024;2024-2025;1208827;2025-05-25T19:00:00+00:00;Regular Season - 38;531;Athletic Club;home;529;Barcelona;https://media.api-sports.io/football/teams/529.png;0;3;0-3;D;1
140;La Liga;Spain;2024;2024-2025;1208821;2025-05-18T17:00:00+00:00;Regular Season - 37;531;Athletic Club;away;532;Valencia;https://media.api-sports.io/football/teams/532.png;1;0;1-0;V;2
140;La Liga;Spain;2024;2024-2025;1208810;2025-05-15T19:30:00+00:00;Regular Season - 36;531;Athletic Club;away;546;Getafe;https://media.api-sports.io/football/teams/546.png;2;0;2-0;V;3
140;La Liga;Spain;2024;2024-2025;1208808;2025-05-11T16:30:00+00:00;Regular Season - 35;531;Athletic Club;home;542;Alaves;https://media.api-sports.io/football/teams/542.png;1;0;1-0;V;4
140;La Liga;Spain;2024;2024-2025;1208794;2025-05-04T19:00:00+00:00;Regular Season - 34;531;Athletic Club;away;548;Real Sociedad;https://media.api-sports.io/football/teams/548.png;0;0;0-0;N;5
140;La Liga;Spain;2024;2024-2025;1208828;2025-05-23T19:00:00+00:00;Regular Season - 38;532;Valencia;away;543;Real Betis;https://media.api-sports.io/football/teams/543.png;1;1;1-1;N;1
140;La Liga;Spain;2024;2024-2025;1208821;2025-05-18T17:00:00+00:00;Regular Season - 37;532;Valencia;home;531;Athletic Club;https://media.api-sports.io/football/teams/531.png;0;1;0-1;D;2
140;La Liga;Spain;2024;2024-2025;1208809;2025-05-14T17:00:00+00:00;Regular Season - 36;532;Valencia;away;542;Alaves;https://media.api-sports.io/football/teams/542.png;0;1;0-1;D;3
140;La Liga;Spain;2024;2024-2025;1208807;2025-05-10T12:00:00+00:00;Regular Season - 35;532;Valencia;home;546;Getafe;https://media.api-sports.io/football/teams/546.png;3;0;3-0;V;4
140;La Liga;Spain;2024;2024-2025;1208792;2025-05-03T16:30:00+00:00;Regular Season - 34;532;Valencia;away;534;Las Palmas;https://media.api-sports.io/football/teams/534.png;3;2;3-2;V;5
140;La Liga;Spain;2024;2024-2025;1208835;2025-05-25T14:15:00+00:00;Regular Season - 38;533;Villarreal;home;536;Sevilla;https://media.api-sports.io/football/teams/536.png;4;2;4-2;V;1
140;La Liga;Spain;2024;2024-2025;1208819;2025-05-18T17:00:00+00:00;Regular Season - 37;533;Villarreal;away;529;Barcelona;https://media.api-sports.io/football/teams/529.png;3;2;3-2;V;2
140;La Liga;Spain;2024;2024-2025;1208817;2025-05-14T17:00:00+00:00;Regular Season - 36;533;Villarreal;home;537;Leganes;https://media.api-sports.io/football/teams/537.png;3;0;3-0;V;3
140;La Liga;Spain;2024;2024-2025;1208804;2025-05-10T16:30:00+00:00;Regular Season - 35;533;Villarreal;away;547;Girona;https://media.api-sports.io/football/teams/547.png;1;0;1-0;V;4
140;La Liga;Spain;2024;2024-2025;1208798;2025-05-03T14:15:00+00:00;Regular Season - 34;533;Villarreal;home;727;Osasuna;https://media.api-sports.io/football/teams/727.png;4;2;4-2;V;5
140;La Liga;Spain;2024;2024-2025;1212947;2025-05-24T16:30:00+00:00;Regular Season - 38;534;Las Palmas;away;540;Espanyol;https://media.api-sports.io/football/teams/540.png;0;2;0-2;D;1
140;La Liga;Spain;2024;2024-2025;1208826;2025-05-18T17:00:00+00:00;Regular Season - 37;534;Las Palmas;home;537;Leganes;https://media.api-sports.io/football/teams/537.png;0;1;0-1;D;2
140;La Liga;Spain;2024;2024-2025;1208816;2025-05-13T19:30:00+00:00;Regular Season - 36;534;Las Palmas;away;536;Sevilla;https://media.api-sports.io/football/teams/536.png;0;1;0-1;D;3
140;La Liga;Spain;2024;2024-2025;1208806;2025-05-09T19:00:00+00:00;Regular Season - 35;534;Las Palmas;home;728;Rayo Vallecano;https://media.api-sports.io/football/teams/728.png;0;1;0-1;D;4
140;La Liga;Spain;2024;2024-2025;1208792;2025-05-03T16:30:00+00:00;Regular Season - 34;534;Las Palmas;home;532;Valencia;https://media.api-sports.io/football/teams/532.png;2;3;2-3;D;5
140;La Liga;Spain;2024;2024-2025;1208835;2025-05-25T14:15:00+00:00;Regular Season - 38;536;Sevilla;away;533;Villarreal;https://media.api-sports.io/football/teams/533.png;2;4;2-4;D;1
140;La Liga;Spain;2024;2024-2025;1208824;2025-05-18T17:00:00+00:00;Regular Season - 37;536;Sevilla;home;541;Real Madrid;https://media.api-sports.io/football/teams/541.png;0;2;0-2;D;2
140;La Liga;Spain;2024;2024-2025;1208816;2025-05-13T19:30:00+00:00;Regular Season - 36;536;Sevilla;home;534;Las Palmas;https://media.api-sports.io/football/teams/534.png;1;0;1-0;V;3
140;La Liga;Spain;2024;2024-2025;1208803;2025-05-10T14:15:00+00:00;Regular Season - 35;536;Sevilla;away;538;Celta Vigo;https://media.api-sports.io/football/teams/538.png;2;3;2-3;D;4
140;La Liga;Spain;2024;2024-2025;1208799;2025-05-04T14:15:00+00:00;Regular Season - 34;536;Sevilla;home;537;Leganes;https://media.api-sports.io/football/teams/537.png;2;2;2-2;N;5
140;La Liga;Spain;2024;2024-2025;1208831;2025-05-24T16:30:00+00:00;Regular Season - 38;537;Leganes;home;720;Valladolid;https://media.api-sports.io/football/teams/720.png;3;0;3-0;V;1
140;La Liga;Spain;2024;2024-2025;1208826;2025-05-18T17:00:00+00:00;Regular Season - 37;537;Leganes;away;534;Las Palmas;https://media.api-sports.io/football/teams/534.png;1;0;1-0;V;2
140;La Liga;Spain;2024;2024-2025;1208817;2025-05-14T17:00:00+00:00;Regular Season - 36;537;Leganes;away;533;Villarreal;https://media.api-sports.io/football/teams/533.png;0;3;0-3;D;3
140;La Liga;Spain;2024;2024-2025;1212944;2025-05-11T12:00:00+00:00;Regular Season - 35;537;Leganes;home;540;Espanyol;https://media.api-sports.io/football/teams/540.png;3;2;3-2;V;4
140;La Liga;Spain;2024;2024-2025;1208799;2025-05-04T14:15:00+00:00;Regular Season - 34;537;Leganes;away;536;Sevilla;https://media.api-sports.io/football/teams/536.png;2;2;2-2;N;5
140;La Liga;Spain;2024;2024-2025;1208833;2025-05-24T19:00:00+00:00;Regular Season - 38;538;Celta Vigo;away;546;Getafe;https://media.api-sports.io/football/teams/546.png;2;1;2-1;V;1
140;La Liga;Spain;2024;2024-2025;1208820;2025-05-18T17:00:00+00:00;Regular Season - 37;538;Celta Vigo;home;728;Rayo Vallecano;https://media.api-sports.io/football/teams/728.png;1;2;1-2;D;2
140;La Liga;Spain;2024;2024-2025;1208813;2025-05-13T18:00:00+00:00;Regular Season - 36;538;Celta Vigo;away;548;Real Sociedad;https://media.api-sports.io/football/teams/548.png;1;0;1-0;V;3
140;La Liga;Spain;2024;2024-2025;1208803;2025-05-10T14:15:00+00:00;Regular Season - 35;538;Celta Vigo;home;536;Sevilla;https://media.api-sports.io/football/teams/536.png;3;2;3-2;V;4
140;La Liga;Spain;2024;2024-2025;1208796;2025-05-04T12:00:00+00:00;Regular Season - 34;538;Celta Vigo;away;541;Real Madrid;https://media.api-sports.io/football/teams/541.png;2;3;2-3;D;5
140;La Liga;Spain;2024;2024-2025;1212947;2025-05-24T16:30:00+00:00;Regular Season - 38;540;Espanyol;home;534;Las Palmas;https://media.api-sports.io/football/teams/534.png;2;0;2-0;V;1
140;La Liga;Spain;2024;2024-2025;1212946;2025-05-18T17:00:00+00:00;Regular Season - 37;540;Espanyol;away;727;Osasuna;https://media.api-sports.io/football/teams/727.png;0;2;0-2;D;2
140;La Liga;Spain;2024;2024-2025;1212945;2025-05-15T19:30:00+00:00;Regular Season - 36;540;Espanyol;home;529;Barcelona;https://media.api-sports.io/football/teams/529.png;0;2;0-2;D;3
140;La Liga;Spain;2024;2024-2025;1212944;2025-05-11T12:00:00+00:00;Regular Season - 35;540;Espanyol;away;537;Leganes;https://media.api-sports.io/football/teams/537.png;2;3;2-3;D;4
